     Steps      Time  Center temperature
       72462    57969.60  300.052059
       72463    57970.40  300.052081
       72464    57971.20  300.052103
       72465    57972.00  300.052125
       72466    57972.80  300.052146
       72467    57973.60  300.052168
       72468    57974.40  300.052190
       72469    57975.20  300.052212
       72470    57976.00  300.052234
       72471    57976.80  300.052256
       72472    57977.60  300.052277
       72473    57978.40  300.052299
       72474    57979.20  300.052321
       72475    57980.00  300.052343
       72476    57980.80  300.052365
       72477    57981.60  300.052387
       72478    57982.40  300.052408
       72479    57983.20  300.052430
       72480    57984.00  300.052452
       72481    57984.80  300.052474
       72482    57985.60  300.052496
       72483    57986.40  300.052518
       72484    57987.20  300.052539
       72485    57988.00  300.052561
       72486    57988.80  300.052583
       72487    57989.60  300.052605
       72488    57990.40  300.052627
       72489    57991.20  300.052648
       72490    57992.00  300.052670
       72491    57992.80  300.052692
       72492    57993.60  300.052714
       72493    57994.40  300.052736
       72494    57995.20  300.052757
       72495    57996.00  300.052779
       72496    57996.80  300.052801
       72497    57997.60  300.052823
       72498    57998.40  300.052845
       72499    57999.20  300.052866
       72500    58000.00  300.052888
       72501    58000.80  300.052910
       72502    58001.60  300.052932
       72503    58002.40  300.052954
       72504    58003.20  300.052975
       72505    58004.00  300.052997
       72506    58004.80  300.053019
       72507    58005.60  300.053041
       72508    58006.40  300.053062
       72509    58007.20  300.053084
       72510    58008.00  300.053106
       72511    58008.80  300.053128
       72512    58009.60  300.053150
       72513    58010.40  300.053171
       72514    58011.20  300.053193
       72515    58012.00  300.053215
       72516    58012.80  300.053237
       72517    58013.60  300.053258
       72518    58014.40  300.053280
       72519    58015.20  300.053302
       72520    58016.00  300.053324
       72521    58016.80  300.053345
       72522    58017.60  300.053367
       72523    58018.40  300.053389
       72524    58019.20  300.053411
       72525    58020.00  300.053432
       72526    58020.80  300.053454
       72527    58021.60  300.053476
       72528    58022.40  300.053498
       72529    58023.20  300.053519
       72530    58024.00  300.053541
       72531    58024.80  300.053563
       72532    58025.60  300.053585
       72533    58026.40  300.053606
       72534    58027.20  300.053628
       72535    58028.00  300.053650
       72536    58028.80  300.053672
       72537    58029.60  300.053693
       72538    58030.40  300.053715
       72539    58031.20  300.053737
       72540    58032.00  300.053759
       72541    58032.80  300.053780
       72542    58033.60  300.053802
       72543    58034.40  300.053824
       72544    58035.20  300.053846
       72545    58036.00  300.053867
       72546    58036.80  300.053889
       72547    58037.60  300.053911
       72548    58038.40  300.053932
       72549    58039.20  300.053954
       72550    58040.00  300.053976
       72551    58040.80  300.053998
       72552    58041.60  300.054019
       72553    58042.40  300.054041
       72554    58043.20  300.054063
       72555    58044.00  300.054084
       72556    58044.80  300.054106
       72557    58045.60  300.054128
       72558    58046.40  300.054150
       72559    58047.20  300.054171
       72560    58048.00  300.054193
       72561    58048.80  300.054215
       72562    58049.60  300.054236
       72563    58050.40  300.054258
       72564    58051.20  300.054280
       72565    58052.00  300.054301
       72566    58052.80  300.054323
       72567    58053.60  300.054345
       72568    58054.40  300.054367
       72569    58055.20  300.054388
       72570    58056.00  300.054410
       72571    58056.80  300.054432
       72572    58057.60  300.054453
       72573    58058.40  300.054475
       72574    58059.20  300.054497
       72575    58060.00  300.054518
       72576    58060.80  300.054540
       72577    58061.60  300.054562
       72578    58062.40  300.054583
       72579    58063.20  300.054605
       72580    58064.00  300.054627
       72581    58064.80  300.054648
       72582    58065.60  300.054670
       72583    58066.40  300.054692
       72584    58067.20  300.054713
       72585    58068.00  300.054735
       72586    58068.80  300.054757
       72587    58069.60  300.054778
       72588    58070.40  300.054800
       72589    58071.20  300.054822
       72590    58072.00  300.054843
       72591    58072.80  300.054865
       72592    58073.60  300.054887
       72593    58074.40  300.054908
       72594    58075.20  300.054930
       72595    58076.00  300.054952
       72596    58076.80  300.054973
       72597    58077.60  300.054995
       72598    58078.40  300.055017
       72599    58079.20  300.055038
       72600    58080.00  300.055060
       72601    58080.80  300.055082
       72602    58081.60  300.055103
       72603    58082.40  300.055125
       72604    58083.20  300.055146
       72605    58084.00  300.055168
       72606    58084.80  300.055190
       72607    58085.60  300.055211
       72608    58086.40  300.055233
       72609    58087.20  300.055255
       72610    58088.00  300.055276
       72611    58088.80  300.055298
       72612    58089.60  300.055319
       72613    58090.40  300.055341
       72614    58091.20  300.055363
       72615    58092.00  300.055384
       72616    58092.80  300.055406
       72617    58093.60  300.055428
       72618    58094.40  300.055449
       72619    58095.20  300.055471
       72620    58096.00  300.055492
       72621    58096.80  300.055514
       72622    58097.60  300.055536
       72623    58098.40  300.055557
       72624    58099.20  300.055579
       72625    58100.00  300.055600
       72626    58100.80  300.055622
       72627    58101.60  300.055644
       72628    58102.40  300.055665
       72629    58103.20  300.055687
       72630    58104.00  300.055708
       72631    58104.80  300.055730
       72632    58105.60  300.055752
       72633    58106.40  300.055773
       72634    58107.20  300.055795
       72635    58108.00  300.055816
       72636    58108.80  300.055838
       72637    58109.60  300.055860
       72638    58110.40  300.055881
       72639    58111.20  300.055903
       72640    58112.00  300.055924
       72641    58112.80  300.055946
       72642    58113.60  300.055968
       72643    58114.40  300.055989
       72644    58115.20  300.056011
       72645    58116.00  300.056032
       72646    58116.80  300.056054
       72647    58117.60  300.056075
       72648    58118.40  300.056097
       72649    58119.20  300.056119
       72650    58120.00  300.056140
       72651    58120.80  300.056162
       72652    58121.60  300.056183
       72653    58122.40  300.056205
       72654    58123.20  300.056226
       72655    58124.00  300.056248
       72656    58124.80  300.056270
       72657    58125.60  300.056291
       72658    58126.40  300.056313
       72659    58127.20  300.056334
       72660    58128.00  300.056356
       72661    58128.80  300.056377
       72662    58129.60  300.056399
       72663    58130.40  300.056420
       72664    58131.20  300.056442
       72665    58132.00  300.056464
       72666    58132.80  300.056485
       72667    58133.60  300.056507
       72668    58134.40  300.056528
       72669    58135.20  300.056550
       72670    58136.00  300.056571
       72671    58136.80  300.056593
       72672    58137.60  300.056614
       72673    58138.40  300.056636
       72674    58139.20  300.056657
       72675    58140.00  300.056679
       72676    58140.80  300.056700
       72677    58141.60  300.056722
       72678    58142.40  300.056744
       72679    58143.20  300.056765
       72680    58144.00  300.056787
       72681    58144.80  300.056808
       72682    58145.60  300.056830
       72683    58146.40  300.056851
       72684    58147.20  300.056873
       72685    58148.00  300.056894
       72686    58148.80  300.056916
       72687    58149.60  300.056937
       72688    58150.40  300.056959
       72689    58151.20  300.056980
       72690    58152.00  300.057002
       72691    58152.80  300.057023
       72692    58153.60  300.057045
       72693    58154.40  300.057066
       72694    58155.20  300.057088
       72695    58156.00  300.057109
       72696    58156.80  300.057131
       72697    58157.60  300.057152
       72698    58158.40  300.057174
       72699    58159.20  300.057195
       72700    58160.00  300.057217
       72701    58160.80  300.057238
       72702    58161.60  300.057260
       72703    58162.40  300.057281
       72704    58163.20  300.057303
       72705    58164.00  300.057324
       72706    58164.80  300.057346
       72707    58165.60  300.057367
       72708    58166.40  300.057389
       72709    58167.20  300.057410
       72710    58168.00  300.057432
       72711    58168.80  300.057453
       72712    58169.60  300.057475
       72713    58170.40  300.057496
       72714    58171.20  300.057518
       72715    58172.00  300.057539
       72716    58172.80  300.057561
       72717    58173.60  300.057582
       72718    58174.40  300.057603
       72719    58175.20  300.057625
       72720    58176.00  300.057646
       72721    58176.80  300.057668
       72722    58177.60  300.057689
       72723    58178.40  300.057711
       72724    58179.20  300.057732
       72725    58180.00  300.057754
       72726    58180.80  300.057775
       72727    58181.60  300.057797
       72728    58182.40  300.057818
       72729    58183.20  300.057840
       72730    58184.00  300.057861
       72731    58184.80  300.057882
       72732    58185.60  300.057904
       72733    58186.40  300.057925
       72734    58187.20  300.057947
       72735    58188.00  300.057968
       72736    58188.80  300.057990
       72737    58189.60  300.058011
       72738    58190.40  300.058033
       72739    58191.20  300.058054
       72740    58192.00  300.058075
       72741    58192.80  300.058097
       72742    58193.60  300.058118
       72743    58194.40  300.058140
       72744    58195.20  300.058161
       72745    58196.00  300.058183
       72746    58196.80  300.058204
       72747    58197.60  300.058225
       72748    58198.40  300.058247
       72749    58199.20  300.058268
       72750    58200.00  300.058290
       72751    58200.80  300.058311
       72752    58201.60  300.058333
       72753    58202.40  300.058354
       72754    58203.20  300.058375
       72755    58204.00  300.058397
       72756    58204.80  300.058418
       72757    58205.60  300.058440
       72758    58206.40  300.058461
       72759    58207.20  300.058482
       72760    58208.00  300.058504
       72761    58208.80  300.058525
       72762    58209.60  300.058547
       72763    58210.40  300.058568
       72764    58211.20  300.058589
       72765    58212.00  300.058611
       72766    58212.80  300.058632
       72767    58213.60  300.058654
       72768    58214.40  300.058675
       72769    58215.20  300.058696
       72770    58216.00  300.058718
       72771    58216.80  300.058739
       72772    58217.60  300.058761
       72773    58218.40  300.058782
       72774    58219.20  300.058803
       72775    58220.00  300.058825
       72776    58220.80  300.058846
       72777    58221.60  300.058868
       72778    58222.40  300.058889
       72779    58223.20  300.058910
       72780    58224.00  300.058932
       72781    58224.80  300.058953
       72782    58225.60  300.058974
       72783    58226.40  300.058996
       72784    58227.20  300.059017
       72785    58228.00  300.059039
       72786    58228.80  300.059060
       72787    58229.60  300.059081
       72788    58230.40  300.059103
       72789    58231.20  300.059124
       72790    58232.00  300.059145
       72791    58232.80  300.059167
       72792    58233.60  300.059188
       72793    58234.40  300.059210
       72794    58235.20  300.059231
       72795    58236.00  300.059252
       72796    58236.80  300.059274
       72797    58237.60  300.059295
       72798    58238.40  300.059316
       72799    58239.20  300.059338
       72800    58240.00  300.059359
       72801    58240.80  300.059380
       72802    58241.60  300.059402
       72803    58242.40  300.059423
       72804    58243.20  300.059444
       72805    58244.00  300.059466
       72806    58244.80  300.059487
       72807    58245.60  300.059508
       72808    58246.40  300.059530
       72809    58247.20  300.059551
       72810    58248.00  300.059572
       72811    58248.80  300.059594
       72812    58249.60  300.059615
       72813    58250.40  300.059636
       72814    58251.20  300.059658
       72815    58252.00  300.059679
       72816    58252.80  300.059700
       72817    58253.60  300.059722
       72818    58254.40  300.059743
       72819    58255.20  300.059764
       72820    58256.00  300.059786
       72821    58256.80  300.059807
       72822    58257.60  300.059828
       72823    58258.40  300.059850
       72824    58259.20  300.059871
       72825    58260.00  300.059892
       72826    58260.80  300.059914
       72827    58261.60  300.059935
       72828    58262.40  300.059956
       72829    58263.20  300.059978
       72830    58264.00  300.059999
       72831    58264.80  300.060020
       72832    58265.60  300.060041
       72833    58266.40  300.060063
       72834    58267.20  300.060084
       72835    58268.00  300.060105
       72836    58268.80  300.060127
       72837    58269.60  300.060148
       72838    58270.40  300.060169
       72839    58271.20  300.060191
       72840    58272.00  300.060212
       72841    58272.80  300.060233
       72842    58273.60  300.060254
       72843    58274.40  300.060276
       72844    58275.20  300.060297
       72845    58276.00  300.060318
       72846    58276.80  300.060340
       72847    58277.60  300.060361
       72848    58278.40  300.060382
       72849    58279.20  300.060403
       72850    58280.00  300.060425
       72851    58280.80  300.060446
       72852    58281.60  300.060467
       72853    58282.40  300.060488
       72854    58283.20  300.060510
       72855    58284.00  300.060531
       72856    58284.80  300.060552
       72857    58285.60  300.060574
       72858    58286.40  300.060595
       72859    58287.20  300.060616
       72860    58288.00  300.060637
       72861    58288.80  300.060659
       72862    58289.60  300.060680
       72863    58290.40  300.060701
       72864    58291.20  300.060722
       72865    58292.00  300.060744
       72866    58292.80  300.060765
       72867    58293.60  300.060786
       72868    58294.40  300.060807
       72869    58295.20  300.060829
       72870    58296.00  300.060850
       72871    58296.80  300.060871
       72872    58297.60  300.060892
       72873    58298.40  300.060914
       72874    58299.20  300.060935
       72875    58300.00  300.060956
       72876    58300.80  300.060977
       72877    58301.60  300.060999
       72878    58302.40  300.061020
       72879    58303.20  300.061041
       72880    58304.00  300.061062
       72881    58304.80  300.061084
       72882    58305.60  300.061105
       72883    58306.40  300.061126
       72884    58307.20  300.061147
       72885    58308.00  300.061168
       72886    58308.80  300.061190
       72887    58309.60  300.061211
       72888    58310.40  300.061232
       72889    58311.20  300.061253
       72890    58312.00  300.061275
       72891    58312.80  300.061296
       72892    58313.60  300.061317
       72893    58314.40  300.061338
       72894    58315.20  300.061359
       72895    58316.00  300.061381
       72896    58316.80  300.061402
       72897    58317.60  300.061423
       72898    58318.40  300.061444
       72899    58319.20  300.061465
       72900    58320.00  300.061487
       72901    58320.80  300.061508
       72902    58321.60  300.061529
       72903    58322.40  300.061550
       72904    58323.20  300.061571
       72905    58324.00  300.061593
       72906    58324.80  300.061614
       72907    58325.60  300.061635
       72908    58326.40  300.061656
       72909    58327.20  300.061677
       72910    58328.00  300.061699
       72911    58328.80  300.061720
       72912    58329.60  300.061741
       72913    58330.40  300.061762
       72914    58331.20  300.061783
       72915    58332.00  300.061805
       72916    58332.80  300.061826
       72917    58333.60  300.061847
       72918    58334.40  300.061868
       72919    58335.20  300.061889
       72920    58336.00  300.061910
       72921    58336.80  300.061932
       72922    58337.60  300.061953
       72923    58338.40  300.061974
       72924    58339.20  300.061995
       72925    58340.00  300.062016
       72926    58340.80  300.062037
       72927    58341.60  300.062059
       72928    58342.40  300.062080
       72929    58343.20  300.062101
       72930    58344.00  300.062122
       72931    58344.80  300.062143
       72932    58345.60  300.062164
       72933    58346.40  300.062186
       72934    58347.20  300.062207
       72935    58348.00  300.062228
       72936    58348.80  300.062249
       72937    58349.60  300.062270
       72938    58350.40  300.062291
       72939    58351.20  300.062313
       72940    58352.00  300.062334
       72941    58352.80  300.062355
       72942    58353.60  300.062376
       72943    58354.40  300.062397
       72944    58355.20  300.062418
       72945    58356.00  300.062439
       72946    58356.80  300.062461
       72947    58357.60  300.062482
       72948    58358.40  300.062503
       72949    58359.20  300.062524
       72950    58360.00  300.062545
       72951    58360.80  300.062566
       72952    58361.60  300.062587
       72953    58362.40  300.062608
       72954    58363.20  300.062630
       72955    58364.00  300.062651
       72956    58364.80  300.062672
       72957    58365.60  300.062693
       72958    58366.40  300.062714
       72959    58367.20  300.062735
       72960    58368.00  300.062756
       72961    58368.80  300.062777
       72962    58369.60  300.062799
       72963    58370.40  300.062820
       72964    58371.20  300.062841
       72965    58372.00  300.062862
       72966    58372.80  300.062883
       72967    58373.60  300.062904
       72968    58374.40  300.062925
       72969    58375.20  300.062946
       72970    58376.00  300.062967
       72971    58376.80  300.062988
       72972    58377.60  300.063010
       72973    58378.40  300.063031
       72974    58379.20  300.063052
       72975    58380.00  300.063073
       72976    58380.80  300.063094
       72977    58381.60  300.063115
       72978    58382.40  300.063136
       72979    58383.20  300.063157
       72980    58384.00  300.063178
       72981    58384.80  300.063199
       72982    58385.60  300.063221
       72983    58386.40  300.063242
       72984    58387.20  300.063263
       72985    58388.00  300.063284
       72986    58388.80  300.063305
       72987    58389.60  300.063326
       72988    58390.40  300.063347
       72989    58391.20  300.063368
       72990    58392.00  300.063389
       72991    58392.80  300.063410
       72992    58393.60  300.063431
       72993    58394.40  300.063452
       72994    58395.20  300.063473
       72995    58396.00  300.063495
       72996    58396.80  300.063516
       72997    58397.60  300.063537
       72998    58398.40  300.063558
       72999    58399.20  300.063579
       73000    58400.00  300.063600
       73001    58400.80  300.063621
       73002    58401.60  300.063642
       73003    58402.40  300.063663
       73004    58403.20  300.063684
       73005    58404.00  300.063705
       73006    58404.80  300.063726
       73007    58405.60  300.063747
       73008    58406.40  300.063768
       73009    58407.20  300.063789
       73010    58408.00  300.063810
       73011    58408.80  300.063831
       73012    58409.60  300.063852
       73013    58410.40  300.063873
       73014    58411.20  300.063895
       73015    58412.00  300.063916
       73016    58412.80  300.063937
       73017    58413.60  300.063958
       73018    58414.40  300.063979
       73019    58415.20  300.064000
       73020    58416.00  300.064021
       73021    58416.80  300.064042
       73022    58417.60  300.064063
       73023    58418.40  300.064084
       73024    58419.20  300.064105
       73025    58420.00  300.064126
       73026    58420.80  300.064147
       73027    58421.60  300.064168
       73028    58422.40  300.064189
       73029    58423.20  300.064210
       73030    58424.00  300.064231
       73031    58424.80  300.064252
       73032    58425.60  300.064273
       73033    58426.40  300.064294
       73034    58427.20  300.064315
       73035    58428.00  300.064336
       73036    58428.80  300.064357
       73037    58429.60  300.064378
       73038    58430.40  300.064399
       73039    58431.20  300.064420
       73040    58432.00  300.064441
       73041    58432.80  300.064462
       73042    58433.60  300.064483
       73043    58434.40  300.064504
       73044    58435.20  300.064525
       73045    58436.00  300.064546
       73046    58436.80  300.064567
       73047    58437.60  300.064588
       73048    58438.40  300.064609
       73049    58439.20  300.064630
       73050    58440.00  300.064651
       73051    58440.80  300.064672
       73052    58441.60  300.064693
       73053    58442.40  300.064714
       73054    58443.20  300.064735
       73055    58444.00  300.064756
       73056    58444.80  300.064777
       73057    58445.60  300.064798
       73058    58446.40  300.064819
       73059    58447.20  300.064840
       73060    58448.00  300.064861
       73061    58448.80  300.064882
       73062    58449.60  300.064903
       73063    58450.40  300.064924
       73064    58451.20  300.064945
       73065    58452.00  300.064966
       73066    58452.80  300.064987
       73067    58453.60  300.065008
       73068    58454.40  300.065029
       73069    58455.20  300.065050
       73070    58456.00  300.065070
       73071    58456.80  300.065091
       73072    58457.60  300.065112
       73073    58458.40  300.065133
       73074    58459.20  300.065154
       73075    58460.00  300.065175
       73076    58460.80  300.065196
       73077    58461.60  300.065217
       73078    58462.40  300.065238
       73079    58463.20  300.065259
       73080    58464.00  300.065280
       73081    58464.80  300.065301
       73082    58465.60  300.065322
       73083    58466.40  300.065343
       73084    58467.20  300.065364
       73085    58468.00  300.065385
       73086    58468.80  300.065406
       73087    58469.60  300.065427
       73088    58470.40  300.065448
       73089    58471.20  300.065468
       73090    58472.00  300.065489
       73091    58472.80  300.065510
       73092    58473.60  300.065531
       73093    58474.40  300.065552
       73094    58475.20  300.065573
       73095    58476.00  300.065594
       73096    58476.80  300.065615
       73097    58477.60  300.065636
       73098    58478.40  300.065657
       73099    58479.20  300.065678
       73100    58480.00  300.065699
       73101    58480.80  300.065720
       73102    58481.60  300.065740
       73103    58482.40  300.065761
       73104    58483.20  300.065782
       73105    58484.00  300.065803
       73106    58484.80  300.065824
       73107    58485.60  300.065845
       73108    58486.40  300.065866
       73109    58487.20  300.065887
       73110    58488.00  300.065908
       73111    58488.80  300.065929
       73112    58489.60  300.065949
       73113    58490.40  300.065970
       73114    58491.20  300.065991
       73115    58492.00  300.066012
       73116    58492.80  300.066033
       73117    58493.60  300.066054
       73118    58494.40  300.066075
       73119    58495.20  300.066096
       73120    58496.00  300.066117
       73121    58496.80  300.066138
       73122    58497.60  300.066158
       73123    58498.40  300.066179
       73124    58499.20  300.066200
       73125    58500.00  300.066221
       73126    58500.80  300.066242
       73127    58501.60  300.066263
       73128    58502.40  300.066284
       73129    58503.20  300.066305
       73130    58504.00  300.066325
       73131    58504.80  300.066346
       73132    58505.60  300.066367
       73133    58506.40  300.066388
       73134    58507.20  300.066409
       73135    58508.00  300.066430
       73136    58508.80  300.066451
       73137    58509.60  300.066472
       73138    58510.40  300.066492
       73139    58511.20  300.066513
       73140    58512.00  300.066534
       73141    58512.80  300.066555
       73142    58513.60  300.066576
       73143    58514.40  300.066597
       73144    58515.20  300.066618
       73145    58516.00  300.066638
       73146    58516.80  300.066659
       73147    58517.60  300.066680
       73148    58518.40  300.066701
       73149    58519.20  300.066722
       73150    58520.00  300.066743
       73151    58520.80  300.066763
       73152    58521.60  300.066784
       73153    58522.40  300.066805
       73154    58523.20  300.066826
       73155    58524.00  300.066847
       73156    58524.80  300.066868
       73157    58525.60  300.066889
       73158    58526.40  300.066909
       73159    58527.20  300.066930
       73160    58528.00  300.066951
       73161    58528.80  300.066972
       73162    58529.60  300.066993
       73163    58530.40  300.067013
       73164    58531.20  300.067034
       73165    58532.00  300.067055
       73166    58532.80  300.067076
       73167    58533.60  300.067097
       73168    58534.40  300.067118
       73169    58535.20  300.067138
       73170    58536.00  300.067159
       73171    58536.80  300.067180
       73172    58537.60  300.067201
       73173    58538.40  300.067222
       73174    58539.20  300.067242
       73175    58540.00  300.067263
       73176    58540.80  300.067284
       73177    58541.60  300.067305
       73178    58542.40  300.067326
       73179    58543.20  300.067347
       73180    58544.00  300.067367
       73181    58544.80  300.067388
       73182    58545.60  300.067409
       73183    58546.40  300.067430
       73184    58547.20  300.067451
       73185    58548.00  300.067471
       73186    58548.80  300.067492
       73187    58549.60  300.067513
       73188    58550.40  300.067534
       73189    58551.20  300.067554
       73190    58552.00  300.067575
       73191    58552.80  300.067596
       73192    58553.60  300.067617
       73193    58554.40  300.067638
       73194    58555.20  300.067658
       73195    58556.00  300.067679
       73196    58556.80  300.067700
       73197    58557.60  300.067721
       73198    58558.40  300.067742
       73199    58559.20  300.067762
       73200    58560.00  300.067783
       73201    58560.80  300.067804
       73202    58561.60  300.067825
       73203    58562.40  300.067845
       73204    58563.20  300.067866
       73205    58564.00  300.067887
       73206    58564.80  300.067908
       73207    58565.60  300.067928
       73208    58566.40  300.067949
       73209    58567.20  300.067970
       73210    58568.00  300.067991
       73211    58568.80  300.068012
       73212    58569.60  300.068032
       73213    58570.40  300.068053
       73214    58571.20  300.068074
       73215    58572.00  300.068095
       73216    58572.80  300.068115
       73217    58573.60  300.068136
       73218    58574.40  300.068157
       73219    58575.20  300.068178
       73220    58576.00  300.068198
       73221    58576.80  300.068219
       73222    58577.60  300.068240
       73223    58578.40  300.068261
       73224    58579.20  300.068281
       73225    58580.00  300.068302
       73226    58580.80  300.068323
       73227    58581.60  300.068343
       73228    58582.40  300.068364
       73229    58583.20  300.068385
       73230    58584.00  300.068406
       73231    58584.80  300.068426
       73232    58585.60  300.068447
       73233    58586.40  300.068468
       73234    58587.20  300.068489
       73235    58588.00  300.068509
       73236    58588.80  300.068530
       73237    58589.60  300.068551
       73238    58590.40  300.068571
       73239    58591.20  300.068592
       73240    58592.00  300.068613
       73241    58592.80  300.068634
       73242    58593.60  300.068654
       73243    58594.40  300.068675
       73244    58595.20  300.068696
       73245    58596.00  300.068716
       73246    58596.80  300.068737
       73247    58597.60  300.068758
       73248    58598.40  300.068779
       73249    58599.20  300.068799
       73250    58600.00  300.068820
       73251    58600.80  300.068841
       73252    58601.60  300.068861
       73253    58602.40  300.068882
       73254    58603.20  300.068903
       73255    58604.00  300.068924
       73256    58604.80  300.068944
       73257    58605.60  300.068965
       73258    58606.40  300.068986
       73259    58607.20  300.069006
       73260    58608.00  300.069027
       73261    58608.80  300.069048
       73262    58609.60  300.069068
       73263    58610.40  300.069089
       73264    58611.20  300.069110
       73265    58612.00  300.069130
       73266    58612.80  300.069151
       73267    58613.60  300.069172
       73268    58614.40  300.069192
       73269    58615.20  300.069213
       73270    58616.00  300.069234
       73271    58616.80  300.069254
       73272    58617.60  300.069275
       73273    58618.40  300.069296
       73274    58619.20  300.069316
       73275    58620.00  300.069337
       73276    58620.80  300.069358
       73277    58621.60  300.069378
       73278    58622.40  300.069399
       73279    58623.20  300.069420
       73280    58624.00  300.069440
       73281    58624.80  300.069461
       73282    58625.60  300.069482
       73283    58626.40  300.069502
       73284    58627.20  300.069523
       73285    58628.00  300.069544
       73286    58628.80  300.069564
       73287    58629.60  300.069585
       73288    58630.40  300.069606
       73289    58631.20  300.069626
       73290    58632.00  300.069647
       73291    58632.80  300.069668
       73292    58633.60  300.069688
       73293    58634.40  300.069709
       73294    58635.20  300.069730
       73295    58636.00  300.069750
       73296    58636.80  300.069771
       73297    58637.60  300.069791
       73298    58638.40  300.069812
       73299    58639.20  300.069833
       73300    58640.00  300.069853
       73301    58640.80  300.069874
       73302    58641.60  300.069895
       73303    58642.40  300.069915
       73304    58643.20  300.069936
       73305    58644.00  300.069957
       73306    58644.80  300.069977
       73307    58645.60  300.069998
       73308    58646.40  300.070018
       73309    58647.20  300.070039
       73310    58648.00  300.070060
       73311    58648.80  300.070080
       73312    58649.60  300.070101
       73313    58650.40  300.070121
       73314    58651.20  300.070142
       73315    58652.00  300.070163
       73316    58652.80  300.070183
       73317    58653.60  300.070204
       73318    58654.40  300.070225
       73319    58655.20  300.070245
       73320    58656.00  300.070266
       73321    58656.80  300.070286
       73322    58657.60  300.070307
       73323    58658.40  300.070328
       73324    58659.20  300.070348
       73325    58660.00  300.070369
       73326    58660.80  300.070389
       73327    58661.60  300.070410
       73328    58662.40  300.070431
       73329    58663.20  300.070451
       73330    58664.00  300.070472
       73331    58664.80  300.070492
       73332    58665.60  300.070513
       73333    58666.40  300.070533
       73334    58667.20  300.070554
       73335    58668.00  300.070575
       73336    58668.80  300.070595
       73337    58669.60  300.070616
       73338    58670.40  300.070636
       73339    58671.20  300.070657
       73340    58672.00  300.070678
       73341    58672.80  300.070698
       73342    58673.60  300.070719
       73343    58674.40  300.070739
       73344    58675.20  300.070760
       73345    58676.00  300.070780
       73346    58676.80  300.070801
       73347    58677.60  300.070822
       73348    58678.40  300.070842
       73349    58679.20  300.070863
       73350    58680.00  300.070883
       73351    58680.80  300.070904
       73352    58681.60  300.070924
       73353    58682.40  300.070945
       73354    58683.20  300.070965
       73355    58684.00  300.070986
       73356    58684.80  300.071007
       73357    58685.60  300.071027
       73358    58686.40  300.071048
       73359    58687.20  300.071068
       73360    58688.00  300.071089
       73361    58688.80  300.071109
       73362    58689.60  300.071130
       73363    58690.40  300.071150
       73364    58691.20  300.071171
       73365    58692.00  300.071192
       73366    58692.80  300.071212
       73367    58693.60  300.071233
       73368    58694.40  300.071253
       73369    58695.20  300.071274
       73370    58696.00  300.071294
       73371    58696.80  300.071315
       73372    58697.60  300.071335
       73373    58698.40  300.071356
       73374    58699.20  300.071376
       73375    58700.00  300.071397
       73376    58700.80  300.071417
       73377    58701.60  300.071438
       73378    58702.40  300.071458
       73379    58703.20  300.071479
       73380    58704.00  300.071499
       73381    58704.80  300.071520
       73382    58705.60  300.071541
       73383    58706.40  300.071561
       73384    58707.20  300.071582
       73385    58708.00  300.071602
       73386    58708.80  300.071623
       73387    58709.60  300.071643
       73388    58710.40  300.071664
       73389    58711.20  300.071684
       73390    58712.00  300.071705
       73391    58712.80  300.071725
       73392    58713.60  300.071746
       73393    58714.40  300.071766
       73394    58715.20  300.071787
       73395    58716.00  300.071807
       73396    58716.80  300.071828
       73397    58717.60  300.071848
       73398    58718.40  300.071869
       73399    58719.20  300.071889
       73400    58720.00  300.071910
       73401    58720.80  300.071930
       73402    58721.60  300.071951
       73403    58722.40  300.071971
       73404    58723.20  300.071992
       73405    58724.00  300.072012
       73406    58724.80  300.072033
       73407    58725.60  300.072053
       73408    58726.40  300.072073
       73409    58727.20  300.072094
       73410    58728.00  300.072114
       73411    58728.80  300.072135
       73412    58729.60  300.072155
       73413    58730.40  300.072176
       73414    58731.20  300.072196
       73415    58732.00  300.072217
       73416    58732.80  300.072237
       73417    58733.60  300.072258
       73418    58734.40  300.072278
       73419    58735.20  300.072299
       73420    58736.00  300.072319
       73421    58736.80  300.072340
       73422    58737.60  300.072360
       73423    58738.40  300.072381
       73424    58739.20  300.072401
       73425    58740.00  300.072421
       73426    58740.80  300.072442
       73427    58741.60  300.072462
       73428    58742.40  300.072483
       73429    58743.20  300.072503
       73430    58744.00  300.072524
       73431    58744.80  300.072544
       73432    58745.60  300.072565
       73433    58746.40  300.072585
       73434    58747.20  300.072606
       73435    58748.00  300.072626
       73436    58748.80  300.072646
       73437    58749.60  300.072667
       73438    58750.40  300.072687
       73439    58751.20  300.072708
       73440    58752.00  300.072728
       73441    58752.80  300.072749
       73442    58753.60  300.072769
       73443    58754.40  300.072789
       73444    58755.20  300.072810
       73445    58756.00  300.072830
       73446    58756.80  300.072851
       73447    58757.60  300.072871
       73448    58758.40  300.072892
       73449    58759.20  300.072912
       73450    58760.00  300.072932
       73451    58760.80  300.072953
       73452    58761.60  300.072973
       73453    58762.40  300.072994
       73454    58763.20  300.073014
       73455    58764.00  300.073035
       73456    58764.80  300.073055
       73457    58765.60  300.073075
       73458    58766.40  300.073096
       73459    58767.20  300.073116
       73460    58768.00  300.073137
